URL,Size,OutLinks,ContentType,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495166,36316bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7460,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496135,36316bytes,57,text/html,,
https://www.c-span.org/search/?query=senate%2Bjudiciary%2Bcommittee&searchtype=Videos,73891bytes,97,text/html,,
https://www.c-span.org/search/?query=house%2Bintelligence%2Bcommittee&searchtype=Videos,76327bytes,105,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378795,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378796,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378797,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378798,36321bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7275,12465bytes,67,text/html,,
https://www.c-span.org/person/?scotttaylor03,40751bytes,85,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2111,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2353,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378799,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378711,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2110,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2113,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378715,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378716,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2112,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F60699,36345bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=bill%2F1378709,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2126,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2128,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F62545,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2127,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2129,36341bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7454,12465bytes,67,text/html,,
https://www.c-span.org/person/?almaadams,41140bytes,86,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2124,36341bytes,57,text/html,,
https://www.c-span.org/person/?justinamash,40859bytes,79,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F76386,36321bytes,57,text/html,,
https://www.c-span.org/person/?rickallen03,41020bytes,85,text/html,,
https://www.c-span.org/person/?peteaguilar,41451bytes,87,text/html,,
https://www.c-span.org/person/?markamodei,40453bytes,78,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F2133,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F76236,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=organization%2F63944,36345bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F45516,36321bytes,57,text/html,,
https://www.c-span.org/person/?brianbabin,41663bytes,87,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F1033767,36329bytes,57,text/html,,
https://www.c-span.org/person/?jodeycarrington,40310bytes,85,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F1016482,36329bytes,57,text/html,,
https://www.c-span.org/person/?robertaderholt,43118bytes,87,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495698,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497315,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497314,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F484685,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496338,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495251,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F492650,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F490473,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496692,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495730,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F455747,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496812,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F479431,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F479430,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F494685,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497415,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F494682,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F3517,36317bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496441,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F492087,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F486324,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F3084,36317bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F5162,36317bytes,57,text/html,,
https://www.c-span.org/person/?stephenbannon,37573bytes,79,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5069,41885bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5065,41496bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5066,41666bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5071,41971bytes,69,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5067,41616bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fs1198,43652bytes,79,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5072,42318bytes,73,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5073,41463bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5074,42325bytes,73,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5050,42312bytes,70,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5054,41530bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5075,42073bytes,71,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5056,44261bytes,85,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5076,41415bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5046,41520bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5047,42353bytes,72,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5048,41829bytes,69,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5049,42491bytes,71,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5077,41851bytes,69,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5070,41816bytes,69,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhamdt520,41033bytes,69,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr5068,41145bytes,67,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fsamdt2042,40890bytes,68,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr2147,52877bytes,128,text/html,,
https://www.c-span.org/classroom/document/?7109,13259bytes,72,text/html,,
https://www.c-span.org/classroom/document/?7104,12936bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7102,12945bytes,71,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D72,12503bytes,68,text/html,,
https://www.c-span.org/classroom/document/?7113,13288bytes,72,text/html,,
https://www.c-span.org/classroom/document/?6196,13595bytes,74,text/html,,
https://www.c-span.org/classroom/document/?6996,12870bytes,71,text/html,,
https://www.c-span.org/video/standalone/?c4682056&noMax&nobookmark,8499bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6969,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4684214&noMax&nobookmark,7608bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7091,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7247,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4686624&noMax&nobookmark,7197bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7669,12465bytes,67,text/html,,
https://www.c-span.org/classroom/document/?7062,13138bytes,72,text/html,,
https://www.c-span.org/classroom/document/?6879,12901bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6877,12995bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6878,13056bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6875,12980bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6876,12976bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7045,13806bytes,75,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6961,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4682052&noMax&nobookmark,8664bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4682051&noMax&nobookmark,8496bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6962,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7230,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4686605&noMax&nobookmark,7393bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D47,12479bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4682053&noMax&nobookmark,8646bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6960,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4698037&noMax&nobookmark,7882bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7539,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4698008&noMax&nobookmark,8243bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7537,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=168,36259bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6970,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4682012&noMax&nobookmark,8420bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7538,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4698017&noMax&nobookmark,7048bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7519,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4696031&noMax&nobookmark,7644bytes,5,text/html,,
https://www.c-span.org/classroom/document/?7412,13618bytes,73,text/html,,
https://www.c-span.org/classroom/document/?7530,14490bytes,75,text/html,,
https://www.c-span.org/classroom/document/?7425,13989bytes,75,text/html,,
https://www.c-span.org/classroom/document/?7544,14312bytes,74,text/html,,
https://www.c-span.org/classroom/document/?7529,13268bytes,72,text/html,,
https://www.c-span.org/classroom/document/?7408,14430bytes,75,text/html,,
https://www.c-span.org/classroom/document/?7526,13946bytes,74,text/html,,
https://www.c-span.org/classroom/document/?7369,12982bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7367,12887bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7485,13205bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7253,13870bytes,74,text/html,,
https://www.c-span.org/classroom/document/?7371,12977bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7370,12874bytes,71,text/html,,
https://www.c-span.org/classroom/document/?7036,13678bytes,73,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7341,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4689568&noMax&nobookmark,7575bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7498,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4695566&noMax&nobookmark,8733bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4694046&noMax&nobookmark,7027bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7468,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4691614&noMax&nobookmark,6864bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7411,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6650,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4676922&noMax&nobookmark,7473bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7345,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4689767&noMax&nobookmark,7386bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fregister%2FTGCAgreement%2F,12481bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4683656&noMax&nobookmark,7458bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7046,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4689500&noMax&nobookmark,7652bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7343,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4711215&noMax&nobookmark,7712bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7686,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4690514&noMax&nobookmark,7460bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7380,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4713216&noMax&nobookmark,7727bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7698,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D48,12479bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D54,12479bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4695535&noMax&nobookmark,7237bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7494,12465bytes,67,text/html,,
https://www.c-span.org/classroom/document/?6202,13431bytes,72,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7213,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4686008&noMax&nobookmark,7699bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4506473&noMax&nobookmark,7417bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1836,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6569,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4674028&noMax&nobookmark,9002bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1842,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4505490&noMax&nobookmark,7463bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7145,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4684895&noMax&nobookmark,7375bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4666074&noMax&nobookmark,8462bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6364,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1871,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4680101&noMax&nobookmark,7727bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D52,12479bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1841,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4506612&noMax&nobookmark,7364bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4556817&noMax&nobookmark,7383bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4267,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6600,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4675730&noMax&nobookmark,9079bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4690801&noMax&nobookmark,8217bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1840,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7118,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4684375&noMax&nobookmark,7434bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4542488&noMax&nobookmark,7367bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1870,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7461,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4693998&noMax&nobookmark,7642bytes,5,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=156,36259bytes,57,text/html,,
